sample	clade	PC1	PC2
AM189__Muscadine_Plate3_H03	Mus	51.89509945552078	-6.319499800179681
AM92__Muscadine_Plate3_E03	Mus	52.43828149955585	-6.380118262118753
ANA10_2__EXTvDNAWOR0048A02_B06	Mus	42.014123885121464	-4.765040228363802
ANA6_2__EXTvDNAWOR0048A02_B04	Mus	42.29695606863173	-5.003219865517443
Ark1212_46__EXTvDNAWOR0032A06_G09	Mus	50.108282926526286	-6.171971579687219
Ark1214_21__EXTvDNAWOR0030A04_E11	Mus	50.14171039039193	-6.561939216000315
AS_2_1__EXTvDNAhau1396G04_A01	Vv	-10.853300971505018	31.587223924077637
B02-5__EXTvDNAsca1439D04_D01	NA2	-12.214907283902063	-3.206179500792971
B24-10__EXTvDNAsca1443D08_F06	NA2	-12.683068376444636	-3.629768284329131
B32_94__vDNAled565B03_G09	Vv	-12.2855053950005	35.133704976468195
B71-27__BIvDNAnae0001A01_C12	Vv	-12.01721199609067	35.7448044003715
C56_11__vDNAled564B02_E02	Vv	-8.213131328476484	28.82220265854829
CH1140-11__vDNAwor1521F05_E12	Mus	42.07445030965041	-3.3834572079057827
ChardonnaySelf1_A10__vDNAfen201A01_A10	Vv	-8.229115877557756	28.43618183792824
Chardonnay__vDNAsap1563E03_H03	Vv	-10.580610807080063	32.52195519929196
Chard__vDNAlon787A12_E03	Vv	-9.458735946429496	30.12300977258021
CINM__EXTvDNAsca1439D04_F09	NA2	-12.503944858536396	-4.713493343279823
CL15RT__vDNAlon913A12_G02	NA1	-16.001200637417572	-30.072269169973893
CL57RT__vDNAlon913A12_A08	NA1	-19.147939420865338	-34.28665451146523
Crimson__EXTvDNAbar0007B03_C10	Vv	-10.146429838282375	32.53385130993547
d11s35__vDNAdia1368E05_C05	NA1	-21.762111602728677	-36.9052505722508
d11s50__vDNAdia1368E05_E07	NA1	-21.582574391832427	-36.43438459035129
d14s4__vDNAdia1371E08_D01	EA	-13.57276073804837	19.64108097523964
d15s69__vDNAdia1372E09_F09	NA1	-16.439670690653788	-19.19605877690925
d17s12__vDNAdia1374E11_D02	Mus	41.694402483986146	-4.68722758737728
d17s77__vDNAdia1374E11_E10	NA2	-10.672819223876376	-4.160587756197223
d17s8__vDNAdia1374E11_H01	Mus	47.30239406882299	-5.686666473938795
d18s17__vDNAdia1375E12_A03	NA2	-12.648655277173074	-4.397409422324768
d18s47__vDNAdia1375E12_G06	EA	-12.896276373296057	19.496395917473606
d3s22__vDNAdia1360D09_F03	NA2	-12.13086918022226	-4.140277193815443
d3s36__vDNAdia1360D09_D05	NA2	-12.409966672257074	-4.707688203422378
d3s93__vDNAdia1360D09_H12	NA2	-11.88078939098571	-4.691304368588166
Deutschheim_Mystery1__vDNAlon1201F02_D10	NA1	-18.134254119018802	-34.2641439000606
DVIT0400_0000D__BIvDNAara1073G01_B10	Vv	-8.866736629061068	27.719383346297057
DVIT0464_0000C__BIvDNAara1075G03_C07	Vv	-4.550709341806454	20.47480658068306
DVIT0497_0000C__BIvDNAara1075G03_D03	Vv	-4.567386215933008	21.592602577809245
DVIT0533_0000I__BIvDNAara1075G03_E09	Vv	-6.578967654378542	23.53784542591462
DVIT0538_0000F__BIvDNAara1076G04_E02	Vv	-8.670353620580759	26.76638256319096
DVIT0542_0000C__BIvDNAara1075G03_D10	Vv	-5.9386449138397275	23.822950590463677
DVIT0567_0000D__BIvDNAara1074G02_A05	Vv	-8.10673202127423	27.27970082013559
